Card#,Title,Artist,Year,URL,Hashed Info,Youtube-Title,ISRC
18,She Drives Me Crazy,Fine Young Cannibals,1988,https://www.youtube.com/watch?v=UtvmTu4zAMg,0c7a6a595c2deee6409e0b92d0cf7c0d3a34ff2297bf4f29f2518ef1bc656239,Fine Young Cannibals - She Drives Me Crazy (Official Video),USRH10901907
19,Do You Know the Way to San Jose,Dionne Warwick,1968,https://www.youtube.com/watch?v=5zA4w5TYztc,6437302b24bd341c1d6e287d2d7f30ee969f5d3d1f4644719239ed66f13e94ba,Do You Know the Way to San Jose?,USWSP0000033
20,For Your Eyes Only,Sheena Easton,1981,https://www.youtube.com/watch?v=itAEnpJsbx8,7604b233aa4be5f7238c0e609bc9112643e8d925e7c2cf4292de44ad922c4aa2,Sheena Easton - For Your Eyes Only (Official Music Video) 1981,USMG28100001
21,Snow (Hey Oh),Red Hot Chili Peppers,2006,https://www.youtube.com/watch?v=yuFI5KSPAt4,bc7c90ec13e0bb1cbbe1922db0a0b4cc374871bfc8539db7c56607d0322d8314,Red Hot Chili Peppers - Snow (Hey Oh) (Official Music Video),USWB10601591
22,Old Town Road,Lil Nas X,2018,https://www.youtube.com/watch?v=r7qovpFAGrQ,17f80663eeb409ed641b68c249b1783a40ea61059f0c2f0cc4b25603317fd129,Lil Nas X - Old Town Road (Official Video) ft. Billy Ray Cyrus,USSM11901941
23,My Old Piano,Diana Ross,1980,https://www.youtube.com/watch?v=2ykMkMrBaf8,34bc164ce1051e7a6a925b30d01661105cef001bc508b3d305eff3716b381765,Diana Ross - My Old Piano (Official Video),USMO18090043
24,Don't Stop Believin',Journey,1981,https://www.youtube.com/watch?v=x3idGV-7kSQ,286debf4ad380a80e4c611ea9f111bfd987a3ea81f798f050b998f2ff5e3e9d6,Journey - Don't Stop Believin' (Official Video RCF),USSM18100116
25,Stay With Me,Sam Smith,2014,https://www.youtube.com/watch?v=pB-5XG-DbAA,2a5a86be5b177b530773c83310cad0c4313a2e66ca13277edbff9708df63adf9,Sam Smith - Stay With Me (Official Music Video),GBUM71308833
26,Let's Dance - 2002 Remaster,David Bowie,1983,https://www.youtube.com/watch?v=VbD_kBJc_gI,c50ab2f53760cb85e53d65821631d09fd2f269246796fea1029947103ae64af9,David Bowie - Let's Dance (Official Video) [HD],USJT10200038
27,Licence To Kill,Gladys Knight,1989,https://www.youtube.com/watch?v=v6Mzz9mLcsg,5cb9c89eb262b7c5cf7a53610e0be75f598417a33dca493baaebb0d22b59b9b1,Gladys Knight ~ Licence To Kill (Official Music Video) HD,USMC18928828
28,La Bamba,Ritchie Valens,1958,https://www.youtube.com/watch?v=QHufxQdr2ao,f442d083f8d3983d3b5636623c283445b334d8e9717dc4e59f6e3b085d349b32,Ritchie Valens - La Bamba (1958),USRH10402003
29,What About Us,P!nk,2017,https://www.youtube.com/watch?v=ClU3fctbGls,8971622969e6059ef3b8cbfde85c6464fb39b45f549b27e29d04de2f3870ccac,P!NK - What About Us (Official Video),USRC11701586
30,Ring of Fire,Johnny Cash,1963,https://www.youtube.com/watch?v=GCMz70Fm5pA,87f3f7b8c4db6862d48caa44712cacf4ea78da365d53046c355cc6f7006dc637,Johnny Cash - Ring Of Fire (The Best Of The Johnny Cash TV Show),USSM11201688
31,All For You,Janet Jackson,2001,https://www.youtube.com/watch?v=J551f-TyqjY,956fad08786fa05ebce4de7546c79f4b1be1f322531cf6d51355bb4031cf448b,Janet Jackson - All For You,USVI20100057
32,Royals,Lorde,2012,https://www.youtube.com/watch?v=nlcIKh6sBtc,ae8549428294bb18129f8e37697db7d8e740cd8dc342c4c61b6b3430b27227bb,Lorde - Royals (US Version),NZUM71200031
33,Billie Jean,Michael Jackson,1982,https://www.youtube.com/watch?v=Zi_XLOBDo_Y,dd539948cde09f9aca0e59e0158d0f6d5371bd8dce0a22546daf6637ffa729d8,Michael Jackson - Billie Jean (Official Video),USSM19902991
34,Africa,TOTO,1982,https://www.youtube.com/watch?v=FTQbiNvZqaY,4172ef57cda1753ed0a1413c0a2917c1ba1926088df41ead202f6a0cc2368036,Toto - Africa (Official HD Video),USSM19801941
35,Whole Lotta Shakin' Going On,Jerry Lee Lewis,1957,https://www.youtube.com/watch?v=KzYJS3ksH_s,1492f3371666aa7bc5c72a9f5c2cbf52c46fd91c8359560d9d9e27cd5df93360,Little Richard - Whole Lotta Shakin' Going On - It's Little Richard 1963,USSE62200090
36,Tutti Frutti,Little Richard,1955,https://www.youtube.com/watch?v=ivhauEr3KxU,cf9645dac37af69c50235b9708898f41619c9d1046098e64bf580c1f2668cd72,Little Richard - Tutti Frutti (Official Lyric Video),USC4R1100478
37,Vienna,Ultravox,1980,https://www.youtube.com/watch?v=xJeWySiuq1I,7bbd46e0367f28b0665916155b3dffbb934385957ac23af91128b4cdd5476476,Ultravox - Vienna (Official Music Video),GBAYK8000061
38,Hello,Lionel Richie,1983,https://www.youtube.com/watch?v=mHONNcZbwDY,2ac8e4051bc84b1b01e5a2ee89ab3cbca4d0283c4212d241c700494a352a87f0,Lionel Richie - Hello (Official Music Video),USMO18390012
39,APT.,ROSÉ,2024,https://www.youtube.com/watch?v=ekr2nIex040,e6324c8f04b55573dc12f12549f5727f07f57c1123f44e0075a1ac7340da769d,ROSE[COMBINING ACUTE ACCENT] & Bruno Mars - APT. (Official Music Video),USAT22409172
40,Die Young,Sheppard,2019,https://www.youtube.com/watch?v=7ikKAN42JU0,83df8dd5ac807ee6867ff54598a88f99c38187119d5044f199b69d6abf6053a4,Sheppard - Die Young (Official Music Video),AUIYA1900004
41,Hit 'Em Up Style (Oops!),Blu Cantrell,2001,https://www.youtube.com/watch?v=LMOKlXfXn50,2104a991e454edab4444d3f5a92b1481c881e881f5b8e3008b2376b68328f702,Blu Cantrell - Hit 'Em Up Style (Oops!) (Official Video),USAR10100372
42,Call Me Maybe,Carly Rae Jepsen,2011,https://www.youtube.com/watch?v=fWNaR-rxAic,1b2a64e7053c9afffeea675dc1409d51638cee53013b36ee9c5f068fafe2a64e,Carly Rae Jepsen - Call Me Maybe,CAB391100615
43,No Woman No Cry,Bob Marley & The Wailers,1974,https://www.youtube.com/watch?v=IT8XvzIfi4U,0186618549113420c21ce2f51c11bb95e8f4555e8c1243e9f568507ab9b3426f,Bob Marley - No Woman; No Cry (Official Video),GBAAN7490002
44,Slow Hands,Niall Horan,2017,https://www.youtube.com/watch?v=nBmNcLBaPUE,0b19cec9d122210d6b2cde757eab193c01109f688c8423bfcdf55c6f8f2dc167,Niall Horan - Slow Hands (Official Lyric Video),USUG11700631
45,I'm Yours,Jason Mraz,2008,https://www.youtube.com/watch?v=EkHTsc9PU2A,345275fefc5a0715d12b01df932b87c0275d0aed49d00516e39d444c442bf62d,Jason Mraz - I'm Yours (Official Video) [4K Remaster],USEE10800667
46,Bridge Over Troubled Water,Simon & Garfunkel,1970,https://www.youtube.com/watch?v=4G-YQA_bsOU,f2b625b3febdd0994b55d99a355a82e19c7297f795320410c698e93b6b96d36c,Simon & Garfunkel - Bridge Over Troubled Water (Audio),USSM16900808
47,Ain't No Sunshine,Bill Withers,1971,https://www.youtube.com/watch?v=Nuanwn3v-2I,50ab79d518be9d581ebe9bd9e5ee513ccf6554f9e848c38e26a60f0186628dcc,Bill Withers - Ain't No Sunshine (Old Grey Whistle Test; 1972),USSM17100268
48,"Hey, Soul Sister",Train,2009,https://www.youtube.com/watch?v=kVpv8-5XWOI,6eb8a1036e8b7d9ae9baea409717ab7a6bd0d622c95e83030c7fbc6f087b4b4a,Train - Hey; Soul Sister (Official Video),USSM10904113
49,Gangsta's Paradise,Coolio,1995,https://www.youtube.com/watch?v=SQCSxqScSVQ,01e516cb091fda29d0862d3d63c7c1aa350175045b6294bb924efbe80de774bf,Coolio - Gangsta's Paradise (Official Music Video) [4K] ft. L.V.,USTB10400128
50,Price Tag,Jessie J,2011,https://www.youtube.com/watch?v=qMxX-QOV9tI,d7165c8f97d0ef8be57b873d067c2c1b57dcf77afc40c889ef9dfa790436d502,Jessie J - Price Tag ft. B.o.B,USUM71029357
51,The Great Pretender,The Platters,1955,https://www.youtube.com/watch?v=mLRjFWDGs1g,ca2e14a0cea7ff7540887fc8aa379ca9bd0b6a9438d9c2eb6f940e4f53b081ce,Freddie Mercury - The Great Pretender (Official Video Remastered),USPR39402506
52,Sweet Nothin's,Brenda Lee,1959,https://www.youtube.com/watch?v=SIQTssuCS1s,d8f688e2624f6cd6a59c9380790f81f1a4b7105a4ea3ef4b9f9a618a565cfe83,Brenda Lee - Sweet Nothin's (1959),USMC15919970
53,Get Get Down,Paul Johnson,1999,https://www.youtube.com/watch?v=3YZLI26HYo8,c129a77b2c9f4cec3fcf3eaafc437ab7687368a69ba6c05f2dacf0b08a8ed0d1,Paul Johnson - Get Get Down (Official music video),QMLA71300087
54,A Good Heart,Feargal Sharkey,1985,https://www.youtube.com/watch?v=jjL_tpjv5yA,9e5186bc9e4f0334184e98e3c9282296a2274c498f6cf15ccbd96ffd4446cdb1,Feargal Sharkey - A Good Heart (Official Video); Full HD (Digitally Remastered a,GBAAA8500024
55,Hurricane,Bob Dylan,1976,https://www.youtube.com/watch?v=bpZvg_FjL3Q,12be5ace4b875a803da327edb61f95cd76417fb3a9588ed2cecd47483e7ea1c0,Bob Dylan - Hurricane (Official Audio),USSM17500791
56,Jolene,Dolly Parton,1973,https://www.youtube.com/watch?v=Ixrje2rXLMA,f519452b6f0983334e881104f6a31f0b2803ae1fa7c75b75d52dcafcba6ff774,Dolly Parton - Jolene (Official Audio),USRN19600096
57,Come on over Baby (All I Want Is You),Christina Aguilera,1999,https://www.youtube.com/watch?v=0RQDIJ2CvbA,2210441259bc9f8e6a64b787e0f6181ed3b9006dbaddbe38ef6529e67ed98414,Christina Aguilera - Come On Over (All I Want Is You) (Official Video),USRC10000532
58,Beautiful Girls,Sean Kingston,2007,https://www.youtube.com/watch?v=MrTz5xjmso4,7c8729470eeed67909a47e57b852ac82d72a723d577f6ce68aa76f8b1ae42688,Sean Kingston - Beautiful Girls (Official HD Video),USSM10701781
59,Crush,Jennifer Paige,1998,https://www.youtube.com/watch?v=EIhSnaqou0I,a7788f901800853475b898afc17f0bb7da519bd5980a6c30aa936a887ca73e44,JENNIFER PAIGE 'CRUSH' - Original Version (Official Video) HQ,DEB349800301
60,Hero,Mariah Carey,1993,https://www.youtube.com/watch?v=0IA3ZvCkRkQ,dfa019329e9405f24169fd741a7f3cb7e0ff76e0cb07b763d150220104d93099,Mariah Carey - Hero (Official HD Video),USSM19303171
61,Ein bisschen Frieden,Nicole,1982,https://www.youtube.com/watch?v=9CGM_kb03rw,57dddc2588ed64756cc7ae81abb2dcff1e8401b2c0f741930169a27504ba9b32,Nicole - Ein bisschen Frieden (Lyric Video),DEC718200001
62,Fight For This Love,Cheryl,2009,https://www.youtube.com/watch?v=4umc87T5UMs,d7faedc6a13ee5141d188c1d0c3dd9ea2765e34a294e8d9c800108adcdcca199,Cheryl Cole - Fight For This Love,GBUM70911955
63,It Takes Two,Marvin Gaye,1966,https://www.youtube.com/watch?v=imHJc7qrpcA,01bc5afd7f6f57ac5d52748de86f36e0bc1619c06bc1dad3692059161e541a71,1966 - Marvin Gaye & Kim Weston - It Takes Two,USMO16600484
64,Under the Boardwalk,The Drifters,1964,https://www.youtube.com/watch?v=yKmKezVBdOQ,a8c2067ff5b755f28f640bf54a82e5d2639b1c51d4272fdd24684422702e1183,The Drifters - Under The Boardwalk  (Official Video) Re-Mastered,USAT20001017
65,Blueberry Hill,Fats Domino,1958,https://www.youtube.com/watch?v=N0mxBFlgaS4,42b4b9176f542b8275ab747e99ca3e6bbaed40432e44aa3cffaecb73705e110e,Fats Domino: Blueberry Hill - Single Version (1956),USEM38700119
66,Heartbreak Hotel,Elvis Presley,1956,https://www.youtube.com/watch?v=WT7gcUEX_Dc,8da6f47b0f8fe5772afa84d197c20ff43a21987cd824f8d534958f7f20ea9053,Elvis Presley - Heartbreak Hotel (Official Lyric Video),USRC10200074
67,My Baby Just Cares for Me - 2012 Re-Issue,Nina Simone,1958,https://www.youtube.com/watch?v=REryc1TpeY8,ca79e5f52c5c422550cb481012b32c3f8bb9a07b6f9f0bdbefe092e50357f2cd,Peggy Lee - Fever (Official Video),USAA49230046
68,Close To You,Maxi Priest,1990,https://www.youtube.com/watch?v=MbcPSXkRVgQ,f67f1e947a83a8e69b846adb056c484ef730172194d1d24295dd8d4bba900b7e,Maxi Priest - Close To You,GBAAA9000061
69,Girl I'm Gonna Miss You,Milli Vanilli,1994,https://www.youtube.com/watch?v=QLMUf1IN24c,99da0fae4c5e95d9463682ea20894b670749ea8e9707c05421fb6d395c28fa8e,Milli Vanilli - Girl I'm Gonna Miss You,DED169400021
70,Rich Girl,Daryl Hall & John Oates,1976,https://www.youtube.com/watch?v=AmHE65RAkSY,f4efa755ee778ae3f5e558ce4784f159047175edcfd0661cc233a015e590ad63,Daryl Hall & John Oates - Rich Girl (Official Audio),USRC17607760
71,All Kinds of Everything,Dana,2015,https://www.youtube.com/watch?v=VLxBViNKzQw,de787057a4ff6d231445e35c4559f72944dae9d9ed28fc2bff03df05994f03ff,All Kinds of Everything,uscgh1615055
72,King of My Castle,Wamdue Project,2009,https://www.youtube.com/watch?v=DXSyQjppqG0,fadcd56c5185fe899fa2b7c43d131cb0357ff76be15576aab655e21f0d1de6fc,Wamdue Project - King of My Castle (Official HD Video),AUXN20902454
73,Breakaway,Kelly Clarkson,2003,https://www.youtube.com/watch?v=c-3vPxKdj6o,8e2da990c8cb0eb046ef2837bbc45af8afa627d1d6e5f570101c7fb74eb18cfe,Kelly Clarkson - Breakaway (Official Video),GBCTA0400230
74,Lily Was Here (feat. Candy Dulfer),Dave Stewart,1989,https://www.youtube.com/watch?v=ypbjIwbTR8c,f93060c3ba60ae5dc07294b86cee0c83d5686dd3b34215b405a9dc73af379dff,David A. Stewart - Lily Was Here ft. Candy Dulfer,GBARL8900064
75,Twist And Shout,The Isley Brothers,1962,https://www.youtube.com/watch?v=5Wmt9bKCNfA,02c3551c29ba5229a8b59a1b33bf53ee884bf248f3401f4ab134f0210f20aaa9,The Isley Brothers - Twist And Shout (1962),USACU0500314
76,Don't Cry For Me Argentina,Julie Covington,1977,https://www.youtube.com/watch?v=KD_1Z8iUDho,4208b239e14f9ae1f57f9b7ecadd9a7970510514f7a5fb3242677057a755e5ad,Madonna - Don't Cry For Me Argentina (Official Video),USMC10111984
77,Bleeding Love,Leona Lewis,2007,https://www.youtube.com/watch?v=7_weSk0BonM,7af630760cd653e07e9da6baa23b2fc2a71c3683b7f1006305f3c1b8f0eb4e4d,Leona Lewis - Bleeding Love (Official Video),GBHMU0700049
78,Stand By Me,Ben E. King,1962,https://www.youtube.com/watch?v=2UFxOsMkIBE,4ee9fca4469507a992c9e97c08e22f704700182a687c163cf9beb5fc0b59634f,Stand By Me (Original recoding by Ben E. King [HYPHENATION POINT] 1962),USAT21402270
79,Lose Control,MEDUZA,2019,https://www.youtube.com/watch?v=-3P2USPFDcE,faae8677d0c91bf181daacaebdf1a306c4c05e3b129b2245f4a07cac4fa06ece,MEDUZA; Becky Hill; Goodboys - Lose Control (Official Video),DEUM71905792
80,Do That To Me One More Time,Captain & Tennille,1979,https://www.youtube.com/watch?v=niu0TEE2EFE,77abe3b118f2b486f09de91afecad1ffe21d7d4622143b2fe27e789d61bde06a,Do That To Me One More Time / Captain & Tennille (Official Video; 1979),USPR37900077
81,Master Blaster (Jammin'),Stevie Wonder,1980,https://www.youtube.com/watch?v=r5XBbAwKd5Y,25744dd38a5b02c55ddcd95956ef3e37865b0a3a4181e91037f7432ed9ab051e,Stevie Wonder - Master Blaster (Jammin') (1980) video clip upscaled 4K HD HQ,USUMG9900475
82,Someone Like You,Adele,2011,https://www.youtube.com/watch?v=hLQl3WQQoQ0,c746d56530d313e55bdb9d01823497d812f6ace438177bc0d21cc1f43ee412da,Adele - Someone Like You (Official Music Video),GBBKS1000351
83,Ben,Michael Jackson,1972,https://www.youtube.com/watch?v=VJpRuQDaopk,3d6b84ac50f9ac885bace649fae89c6ddbb97ea55ca49d508611057427922efb,Michael Jackson - Ben (1972),USMO17282631
84,The Most Beautiful Girl In the World,Prince,1995,https://www.youtube.com/watch?v=FuXbKLiW1UI,84c5b23ccf15f09a5117a94e202a3882780b6da17569f3959018ff31222a8de5,Prince - The Most Beautiful Girl In the World (Official Video),USQX91801753
85,Papaoutai,Stromae,2013,https://www.youtube.com/watch?v=oiKj0Z_Xnjc,05abb6606234d1cf000cacb66ae741bf888c07fd97d9541339fa87a62b9394f0,Stromae - papaoutai (Official Video),BET671300160
86,Lullaby,The Cure,1989,https://www.youtube.com/watch?v=ijxk-fgcg7c,003544d374c1eea042c10e979083caf5dbea9a928453c3110c5cd6b1b0f449be,The Cure - Lullaby,GBALB0300002
87,Big Big World,Emilia,1998,https://www.youtube.com/watch?v=wpkS2DU_qMs,70ac44e66d5621274a87974b8d873a69c7e74b834584da5fa084a84902264fea,Emilia - Big Big World,SEBLM9808010
88,Only Girl (In The World),Rihanna,2010,https://www.youtube.com/watch?v=pa14VNsdSYM,8ddd0115eda336b03851909c5af493c07dcf2267548b722d4cf1a7b25db3e9a9,Rihanna - Only Girl (In The World),USUM71023200
89,Are You With Me,Lost Frequencies,2014,https://www.youtube.com/watch?v=VjHMDlAPMUw,30b69b4d3650cf29d221f2ffc7ffdb485ded1b78fae2d8c1bb75a32170d3cad6,Lost Frequencies - Are You With Me (Official Music Video),NLF711403495
90,Imagine,John Lennon,1971,https://www.youtube.com/watch?v=oIcahomXntg,3bc74b0d1b4ddac4b4c1738b8792854556439f64caf73b8d82f4f4169d449399,Imagine - John Lennon (1971),GBAYE1000769
91,The Twist,Chubby Checker,1962,https://www.youtube.com/watch?v=-CCgDvUM4TM,89f077d220305b6214629c96b7d6e996f157942debf0c19ed2e83419aa312a88,Chubby Checker - The Twist (Official Music Video),USI4R0502237
92,Dance Little Sister,Sananda Maitreya,1987,https://www.youtube.com/watch?v=OlmKCj03fHw,10c594a0cc74f802d08c00d5146b28165f32cdac72b71f9258fb8121e75effcf,Sananda Maitreya - Dance Little Sister (Official Video),GBBBN8700001
93,New Shoes,Paolo Nutini,2006,https://www.youtube.com/watch?v=LaecIn0iLfU,7b9bab6edd099fc2cf70578c5f0dc13083a0a42f61d2198e45bf0f830f310b7c,Paolo Nutini - New Shoes (Official Music Video),GBAHS0600229
94,Still Got The Blues,Gary Moore,1990,https://www.youtube.com/watch?v=N1wdoU69UII,5a8d10f29e2d2d821f82e5163c1cd84b10a3aa0580cbf5956a815565a7d2028f,GARY MOORE -  Still Got The Blues (Music Video),GBAAA9000111
95,Miles On It,Marshmello,2024,https://www.youtube.com/watch?v=RMmoyP_cpEg,78031139359af7366f8092f9abbecdeb3890f84320024954c8523ae844b5bc33,Marshmello; Kane Brown - Miles On It (Official Music Video),QZZVQ2400059
96,I WANNA BE YOUR SLAVE,Måneskin,2021,https://www.youtube.com/watch?v=yOb9Xaug35M,a0464ff781451c36ae043e9e78dee83490bafbe7af7120fc201ffa15dd70c80f,Måneskin - I WANNA BE YOUR SLAVE (Official Video),ITB002100115
97,Womanizer,Britney Spears,2008,https://www.youtube.com/watch?v=rMqayQ-U74s,78dca0663a7c75c5c230c4509138fc4e63cfc449d013a98e0067bfee8b75f26b,Britney Spears - Womanizer (Director's Cut) (Official HD Video),USJI10800838
98,Island In The Sun,Harry Belafonte,1957,https://www.youtube.com/watch?v=PnAV62l_Fyk,b32b52dd13b723d2cec36252222ed0062f58c4e8882681c1df0764b070157478,Harry Belafonte - Island In the Sun (Official Audio),USRC19901761
99,No Time To Die,Billie Eilish,2020,https://www.youtube.com/watch?v=BboMpayJomw,511a0e9cbfe3d8f204c65bdfd20078fe535a8507d1021cfcd4fe09b35ddb0600,Billie Eilish - No Time To Die,USUM72002771
100,(What A) Wonderful World - Mono,Sam Cooke,1960,https://www.youtube.com/watch?v=R4GLAKEjU4w,4935721d09c48025def800ccb6f909cd6d05905134dd82d276ea14063c74090c,Sam Cooke - What A Wonderful World (Official Lyric Video),USA171920056
101,When I Get You Alone,Robin Thicke,2002,https://www.youtube.com/watch?v=VQSbIzfcURs,f68cb1e410924511ddf2f4c95096d45d62518e62e48da0f62f144519333ef933,Thicke - When I Get You Alone,USIR10210894
102,Blank Space,Taylor Swift,2014,https://www.youtube.com/watch?v=llM13UpPqwE,f7b6269d3f7af43d8ee2c41617835fdfe360c23341a2c1babeb636b6b0e7a2da,Taylor Swift - Blank Space [Behind THe Scene],USCJY1431309
103,Love Is In The Air,John Paul Young,1977,https://www.youtube.com/watch?v=TTcgjYyhzAU,d1f81f78869e08cdc9f5b1c1fb7faf4e8a30f3c6a404b001e4f3572d3beb29d2,John Paul Young  - Love Is In The Air (Strictly Dance Mix VIDEO EDITION VJ ROBSO,AUAP07800004
104,Insomnia,Faithless,1995,https://www.youtube.com/watch?v=P8JEm4d6Wu4,b55bd77d3e28b9bd7eaa78c1872536e0a6490089e19191892f5490548afeb24c,Faithless - Insomnia (Official 4K Video),GBBXH0300055
105,Whistle,Flo Rida,2012,https://www.youtube.com/watch?v=Y8LRCL6psCM,d03699920e080618af5b2f853ebf35dcb36f34ff508657ac12028bd14c3d20fe,Jake Miller - Whistle (Official Music Video),USAT21201745
106,Year of the Cat,Al Stewart,1976,https://www.youtube.com/watch?v=Ak_MTXQALa0,4096a693bacc81c31514ea8420c891f1748a72580c091949f193e0ca535920ce,Al Stewart - Year of the Cat (Official Audio),GB01A0600657
107,Surfin' U.S.A. (Mono),The Beach Boys,1963,https://www.youtube.com/watch?v=nSAoEf1Ib58,41bdb03b468a3219810cc5686b5bcefff4ec4cc176af35ff7cf813b131a07ce8,The Beach Boys - Sloop John B,USCA21201943
108,More Than You Know,Axwell /\ Ingrosso,2017,https://www.youtube.com/watch?v=GsF05B8TFWg,b4a36afb1d5b4909ed0bdf839e6096bdf61033b00459f8ba76ab7fdfbb32b652,Axwell /\ Ingrosso; Axwell; Sebastian Ingrosso - More Than You Know,GBUM71701735
109,Smoke on the Water,Deep Purple,1972,https://www.youtube.com/watch?v=Q2FzZSBD5LE,aa8356ab7b577cf8ea08e0ccb77b4f672be4b2e4ffb738ae381613ca9f345a31,Deep Purple - Smoke On the Water (Official Music Video),GBDXG0600239
110,Angel Of Mine,Frank Duval,2001,https://www.youtube.com/watch?v=lFXJkq7h-nc,cd79a170a588ce8832d98592c97027dc5ba516f777c2a8d9f73960d0705a25bd,Frank Duval - Living Like A Cry (Official Video),DEEG22091375
111,"De Do Do Do, De Da Da Da",The Police,1980,https://www.youtube.com/watch?v=7v2GDbEmjGE,8092b55d61b966c6af19fb38b35f7eeaac324fa97c31cdc1dc076825cbf785c9,The Police - De Do Do Do; De Da Da Da (Official Music Video),GBAAM0201154
112,Without You,Harry Nilsson,1971,https://www.youtube.com/watch?v=8dnUv3DUP4E,b655c8305f50d92e0b9680481dc5d2136eb6d4807903b86ab682417288b69cca,Harry Nilsson - Without You (Audio),USRC17101019
113,You Are The Sunshine Of My Life,Stevie Wonder,1972,https://www.youtube.com/watch?v=aME1VX1241A,16103b31325ac3aff3ab724b1f1e574e403b6ebf183cc637fbf029ac84863932,Stevie Wonder - You Are The Sunshine Of My Life - 1972,USMO17282852
